,Game Title,Date Posted,Review Text,Review Judgment,Recommended or Not,Hours on Record
177,Call_of_Duty_Modern_Warfare_II,10/18/2023,"Otherwise, thanks so much for reading and I hope I managed to help some of you out there spend your money wisely.",helpful,Recommended,1.7
178,Call_of_Duty_Modern_Warfare_II,10/17/2023,"So it is an okey game and that is about it, not an easy recommend, but for some people and with some additions and patches with love from the devs, then i can see great potential in what is here.",helpful,Recommended,11.2
179,Call_of_Duty_Modern_Warfare_II,10/16/2023,"It's a no-nonsense realistic air combat game with an easy to use mission editor, a solid gameplay foundation, and multiplayer. What else could you ask for?",helpful,Recommended,0.4
180,Call_of_Duty_Modern_Warfare_II,10/12/2023,paid $40 for nothing lol,helpful,Recommended,
181,Call_of_Duty_Modern_Warfare_II,10/12/2023,This shouldn't be free....,helpful,Recommended,1.2
182,Call_of_Duty_Modern_Warfare_II,10/17/2023,forager in 3d,helpful,Recommended,4.4
183,Call_of_Duty_Modern_Warfare_II,10/15/2023,"RWS really pulled through with this patch. No DRM, added in the russian exclusive weapon DLC, added multithreading and removed the broken achievements. Game might still be hot trash, but at least it's.. sorta playable now.",helpful,Recommended,13.2
184,Call_of_Duty_Modern_Warfare_II,10/15/2023,"Guys, I beat Pieta",helpful,Recommended,81.7
185,Call_of_Duty_Modern_Warfare_II,10/16/2023,                                                                                               .این یک جایگزین مناسب برای شیشه  و سایر مواد روانگردان است,helpful,Recommended,66.4
186,Call_of_Duty_Modern_Warfare_II,10/18/2023,"Really, just a brilliant game.  I'd say more, but, you know, Steam review character limit.  Bah.  I hate that.",helpful,Recommended,6.9
187,Call_of_Duty_Modern_Warfare_II,10/13/2023,"EDIT: There is a mod on the workshop that will add in a nude skin to play with. For me, this is /just/ barely enough to push this over the edge from jankey crap, to fun jankey crap.",helpful,Recommended,3.4
188,Call_of_Duty_Modern_Warfare_II,10/15/2023,2. The tutorial has a god awful habit of hijacking the camera. I cannot stand when games do that. It's awful.,helpful,Recommended,8.8
189,Call_of_Duty_Modern_Warfare_II,10/18/2023,It's two outfits sets (you can use each part of the outfits individually) and a decoration for your hub. Get this if you want to support the developers don't expect too much out of it though as I said only two outfits and a decoration.,helpful,Recommended,
190,Call_of_Duty_Modern_Warfare_II,10/14/2023,"Devs had quick response to people crashing, good game, good devs.",helpful,Recommended,1.5
191,Call_of_Duty_Modern_Warfare_II,10/13/2023,It's one of those experiences that stay with you.,helpful,Recommended,30.5
192,Call_of_Duty_Modern_Warfare_II,10/12/2023,This game is not free... you just don't pay with money ._.,helpful,Recommended,167.6
193,Call_of_Duty_Modern_Warfare_II,10/13/2023,My friend who I play CS-1.6 with said if I post a review on Black Mesa and it gets 75 likes and 30 Awards that he will buy me a RTX 3060 and 2 Kilos of pure colombian crack . So im just gonna leave this here. Help a brotha,helpful,Recommended,16.9
194,Call_of_Duty_Modern_Warfare_II,10/17/2023,"In all seriousness, this is a fantastic game and for the price is a complete steal.",helpful,Recommended,0.7
195,Call_of_Duty_Modern_Warfare_II,10/13/2023,you can pet the cat,helpful,Recommended,6.9
196,Call_of_Duty_Modern_Warfare_II,10/14/2023,"As for the game itself: It's good! I like the themeing of this souls like, and the lantern mechanic is actually really neat to play with. I have no regrets buying this!",helpful,Recommended,38.1
197,Call_of_Duty_Modern_Warfare_II,10/14/2023,Great Job,helpful,Recommended,4.1
198,Call_of_Duty_Modern_Warfare_II,10/13/2023,· Yeast Infection,helpful,Recommended,347.6
199,Call_of_Duty_Modern_Warfare_II,10/16/2023,and a hinder that could crush a keg,helpful,Recommended,2
0,Call_of_Duty_Modern_Warfare_III,10/13/2023,You're welcome! :),helpful,Recommended,34.1
1,Call_of_Duty_Modern_Warfare_III,10/13/2023,Thank you Mr. Skutnik. Been playing your games since 2005,helpful,Recommended,6.6
2,Call_of_Duty_Modern_Warfare_III,10/15/2023,Experience the horror of being french,helpful,Recommended,23.3
3,Call_of_Duty_Modern_Warfare_III,10/16/2023,Shadow Wizard Money Gang,helpful,Recommended,9.2
4,Call_of_Duty_Modern_Warfare_III,10/18/2023,"On the other, Ashley is hot.",helpful,Recommended,4.2
5,Call_of_Duty_Modern_Warfare_III,10/18/2023,"Edit: the Developers responded to my review directly and not in a generic way, so huge respect for that. I've decided that because of willingness to take specific criticisms I have to change my review to a recommend. It means the game will only get better and that they WANT to make the game better from user feedback. It means they actually care and that goes a loooooong way for me",helpful,Recommended,4.8
6,Call_of_Duty_Modern_Warfare_III,10/16/2023,"Step 13: After 50 mods, NPC's with better combat, cloaks, gore effects, a nice flora overhaul, a new skill tree, trees inside towns, big tiddie waifus, a better bigger stronger enhanced Fus Ro Dah, after all that, you're finally allowed to play your 15 minutes of Skyrim daily just to take pictures and leave.",helpful,Recommended,151.8
7,Call_of_Duty_Modern_Warfare_III,10/12/2023, ,helpful,Recommended,5.1
8,Call_of_Duty_Modern_Warfare_III,10/14/2023,"Overall an fantastic game with loads of content for many different types of play styles, the artwork is wonderful as well. I hope you found this review helpful. Thank you",helpful,Recommended,
9,Call_of_Duty_Modern_Warfare_III,10/15/2023, ,helpful,Recommended,112.9
10,Call_of_Duty_Modern_Warfare_III,10/13/2023,"If we hit 1,000 crashes by the end of the month, i'll post 5 videos of me oiled up and twerking.",helpful,Recommended,1.4
11,Call_of_Duty_Modern_Warfare_III,10/12/2023,profit?,helpful,Recommended,
12,Call_of_Duty_Modern_Warfare_III,10/14/2023,"The uninstall button was very well made, however the refund button needs some work.",helpful,Recommended,
13,Call_of_Duty_Modern_Warfare_III,10/18/2023,#NAME?,helpful,Recommended,0.7
14,Call_of_Duty_Modern_Warfare_III,10/15/2023,"This is a little bit like that. Cheers, M, this is superlative.",helpful,Recommended,1.6
15,Call_of_Duty_Modern_Warfare_III,10/12/2023,remove megan fox voice lines,helpful,Recommended,35
16,Call_of_Duty_Modern_Warfare_III,10/13/2023,10-Oct,helpful,Recommended,3.3
17,Call_of_Duty_Modern_Warfare_III,10/13/2023,"I do feel like some aspects of the game could have done with additional time in the oven. But overall, I recommend it if you wanna play some 1930s pulp action fun.",helpful,Recommended,3.4
18,Call_of_Duty_Modern_Warfare_III,10/13/2023,Give it a try - they're adding more servers and you can run your own if you like also.,helpful,Recommended,17.8
19,Call_of_Duty_Modern_Warfare_III,10/16/2023,Overall Score: 7.5/10,helpful,Recommended,38.7
20,Call_of_Duty_Modern_Warfare_III,10/14/2023,"What I would like to see if you make new games/ DLC is more variation in traits on characters for more variation in maxed characters, a little bit smoother/ quicker UI in battle maps. A little more customization for the main character's class would be a nice touch. BUT overall, keep doing what you're doing this a GEM of a game and I would buy DLC/ additional games as soon as they dropped. thank you for this classic.",helpful,Recommended,133.1
21,Call_of_Duty_Modern_Warfare_III,10/14/2023,"YOU PUT IT DOWN LIKE NEW YORK CITY, I NEVER SLEEP",helpful,Recommended,30
22,Call_of_Duty_Modern_Warfare_III,10/13/2023,Sisterwife.,helpful,Recommended,6.3
23,Call_of_Duty_Modern_Warfare_III,10/14/2023,IT'S BACK BABY,helpful,Recommended,11.7
24,Call_of_Duty_Modern_Warfare_III,10/17/2023,WE 🫵 LOVE ❤️ CASTING 🪄 SPELLS 📖,helpful,Recommended,2.4
25,Call_of_Duty_Modern_Warfare_III,10/16/2023,Maximum 2 player multi.,helpful,Recommended,8
26,Call_of_Duty_Modern_Warfare_III,10/17/2023,"DEVS LOW ON SNOW, MUST DONATE!",helpful,Recommended,
27,Call_of_Duty_Modern_Warfare_III,10/13/2023,"It feels quite polished, and with that I'm gonna say if you're a fan of factorio or other automation style games, definitely give this a go.",helpful,Recommended,4.1
28,Call_of_Duty_Modern_Warfare_III,10/13/2023,"If you want a single-player soulslike game, it's honestly not a bad pick. But if you want a coop soulslike game (which this one was marketed as) then I'm afraid... this just ain't it chief.",helpful,Recommended,1.9
29,Call_of_Duty_Modern_Warfare_III,10/17/2023,That's really all I have to say.,helpful,Recommended,6.7
30,Call_of_Duty_Modern_Warfare_III,10/18/2023,I can fix her,helpful,Recommended,3.4
31,Call_of_Duty_Modern_Warfare_III,10/15/2023,They really went fine i'll make Bloodborne on the pc myself.,helpful,Recommended,41.5
32,Call_of_Duty_Modern_Warfare_III,10/13/2023,"My friend I play with said that if I post a review about the game and it gets 200 likes and 50 rewards, he'll buy me a bag of chips and a RTX 4090. So I'll leave this here.",helpful,Recommended,6.3
33,Call_of_Duty_Modern_Warfare_III,10/18/2023,man this game makes me wish incest was real,helpful,Recommended,4.1
34,Call_of_Duty_Modern_Warfare_III,10/16/2023,Its my Forager addiction all over again,helpful,Recommended,30.6
35,Call_of_Duty_Modern_Warfare_III,10/18/2023,"Gu Yi has 8 jobs, 6 girlfriends, 5 apartments/houses/storage closets, 0 dollars, and I'm loving every minute of his life.",helpful,Recommended,9.3
36,Call_of_Duty_Modern_Warfare_III,10/16/2023,A far more rapidly paced Starve Together with plenty of stuff to research/build/destroy.,helpful,Recommended,5.2
37,Call_of_Duty_Modern_Warfare_III,10/12/2023,"Should you leave a negative review because of ""store bought assets"" Like your favorite game Rust used - No",helpful,Recommended,57
38,Call_of_Duty_Modern_Warfare_III,10/17/2023,"Overall I think the game is still worth playing for the exploration of its brutal and gorgeous world, but I recommend you wait until all of the crashes have been fixed at least.",helpful,Recommended,51.5
39,Call_of_Duty_Modern_Warfare_III,10/17/2023,"The game is very good. I am however extremely dissapointed with the co-op. They said multiple times leading up to the release that you can play the whole game with a friend. You can *technically* do that, but onle the host gets story and boss progress, special items, spells, and the biggest sinner of all, boss loot/rememberence. The coop was the biggest reason me and my friend was excited about the game, because we love souls like games, but hate the way From Software designs their coop. If you're only getting this to play with a friend, don't. If you're getting this to play a really good souls like by yourself, absolutely get it",helpful,Recommended,24.6
40,Call_of_Duty_Modern_Warfare_III,10/12/2023,"Somewhat of a rocky start but overall, it's not been horrible. There was some issues getting the game to launch but after figuring that black screen problem out, it's all been smooth. The graphics are great and the ambient sounds honestly do a great job of making it feel like you're sitting in the lower decks of a ship sometimes. A lot could be added to the game, and although I'm sure the devs will be continuing to work on things, the fact that modding is supported is huge for the longevity of the game. Overall, there is a lot of potential for this to take off. I'd say it's already worth the $30 and it certainly will keep it's value moving forward.",helpful,Recommended,21.1
41,Call_of_Duty_Modern_Warfare_III,10/18/2023,its good to hear Lances voice again,helpful,Recommended,0.8
42,Call_of_Duty_Modern_Warfare_III,10/14/2023,"The 8.7h i spent playing this game were the closest to gaming perfection I have ever had. I'm a games developer with a career of over 27 years and I've worked on some very successful titles, but this was my personal favourite.",helpful,Recommended,9.2
43,Call_of_Duty_Modern_Warfare_III,10/16/2023,"Please, Steam, enable the option for my classmates not to see what games I am playing and what I am purchasing.",helpful,Recommended,12.9
44,Call_of_Duty_Modern_Warfare_III,10/13/2023,Who stole my spoon???? From my basement????,helpful,Recommended,3
45,Call_of_Duty_Modern_Warfare_III,10/13/2023,Idris Elba hardly testing my heterosexuality here,helpful,Recommended,
46,Call_of_Duty_Modern_Warfare_III,10/14/2023,The only good reason is to get it if your mods require it.,helpful,Recommended,
47,Call_of_Duty_Modern_Warfare_III,10/14/2023,Also the artwork section is full of haram.,helpful,Recommended,7.8
48,Call_of_Duty_Modern_Warfare_III,10/13/2023,"Fantastic game before the space DLC. That sufficiently rustled my jimmies. My jimmies have never been so rustled. None of my boats with fluid jets work, my friend's steam boat does 150mph now and spins at mach Jesus. I do not think my jimmies could be anymore rustled.",helpful,Recommended,197.6
49,Call_of_Duty_Modern_Warfare_III,10/12/2023,Absolutely fantastic!!,helpful,Recommended,38.3
50,Call_of_Duty_Modern_Warfare_III,10/13/2023,It's just good.,helpful,Recommended,
51,Call_of_Duty_Modern_Warfare_III,10/13/2023,Persona 5 but better,helpful,Recommended,0.5
52,Call_of_Duty_Modern_Warfare_III,10/14/2023,Went above and beyond.,helpful,Recommended,2.4
53,Call_of_Duty_Modern_Warfare_III,10/15/2023,"This game gives me that old Dark Souls one feeling. Where you're treading new ground, exploring, and doing your best to survive in a world that wants you dead. And I've missed that feeling after so many soulslikes over the years.",helpful,Recommended,18.2
54,Call_of_Duty_Modern_Warfare_III,10/19/2023,#NAME?,helpful,Recommended,
55,Call_of_Duty_Modern_Warfare_III,10/16/2023,"""Comparison is the death of joy."" - Mark Twain",helpful,Recommended,43.2
56,Call_of_Duty_Modern_Warfare_III,10/16/2023,I wish Leyley was real.,helpful,Recommended,4.9
57,Call_of_Duty_Modern_Warfare_III,10/13/2023,My friend who I play CS 2 with said if I post a review on Battlefield 2042 and it gets 75 likes and 30 Awards that he will buy me a RTX 3060 and 1 Kilo of Lemon . So im just gonna leave this here. Help a brotha,helpful,Recommended,1.4
58,Call_of_Duty_Modern_Warfare_III,10/13/2023,"Overall, I really like the base foundation of the game despite the UI elements that I mentioned I don't like. Still kinda bummed that it is not a factory building sandbox, and I think this game deserves a sandbox mode eventually to reach the full potential of this game. Thank you for your hard work devs.",helpful,Recommended,0.3
